date,Indice des actions,Température,Emission CO2,Emission CO2.1,Chinese Yuan to US $,Taux d'intérêt,Prix du pétrole
2019-01-01 00:00:00,2611.38,2.79,32.3444238,32344423.8,6.8785,3.273,50.57
2019-01-02 00:00:00,2581.37,3.23,31.7914663,31791466.3,6.862,3.203,54.06
2019-01-03 00:00:00,2580.43,6.2,30.7118639,30711863.900000002,6.87205,3.191,53.23
2019-01-04 00:00:00,2633.35,8.87,31.512141,31512141,6.8692,3.198,55.64
2019-01-07 00:00:00,2652.396,6.64,31.356248299999997,31356248.299999997,6.851,3.169,57.1
2019-01-08 00:00:00,2645.47,5.91,31.8499535,31849953.5,6.8532,3.148,56.91
2019-01-09 00:00:00,2664.22,4.58,31.9439628,31943962.8,6.8165,3.13,59.46
2019-01-10 00:00:00,2654.53,6.45,32.3079758,32307975.8,6.7885,3.14,60.47
2019-01-11 00:00:00,2674.18,7.17,32.655997,32655997,6.763,3.138,59.24
2019-01-14 00:00:00,2655.23,6.65,30.875294899999997,30875294.899999995,6.76805,3.142,58.8
2019-01-15 00:00:00,2691.48,6.37,31.6980493,31698049.3,6.761,3.151,58.65
2019-01-16 00:00:00,2691.58,2.77,31.7295751,31729575.1,6.75675,3.113,59.81
2019-01-17 00:00:00,2680.26,2.9,31.667543,31667543,6.7764,3.091,59.85
2019-01-18 00:00:00,2718.43,4.74,31.2231232,31223123.2,6.77895,3.118,62.04
2019-01-21 00:00:00,2733.65,7.66,30.8959495,30895949.5,6.798,3.11,62.18
2019-01-22 00:00:00,2701.32,5.01,30.0840129,30084012.900000002,6.808,3.13,60.9
2019-01-23 00:00:00,2702.69,6.18,29.1543231,29154323.099999998,6.792,3.148,61.05
2019-01-24 00:00:00,2713.94,5.87,28.2087295,28208729.5,6.7885,3.146,61.09
2019-01-25 00:00:00,2724.5,6.25,27.0698172,27069817.2,6.74725,3.157,61.49
2019-01-28 00:00:00,2719.5,5.87,25.2507197,25250719.700000003,6.7453,3.159,59.71
2019-01-29 00:00:00,2716.67,7.24,24.0174824,24017482.4,6.7329,3.156,60.98
2019-01-30 00:00:00,2697.1,9.88,23.216493800000002,23216493.8,6.7165,3.144,61.89
2019-01-31 00:00:00,2706.59,5.13,23.0191093,23019109.3,6.7008,3.13,62.46
2019-02-01 00:00:00,2741.84,2.58,24.1882912,24188291.2,6.7448,3.145,61.86
2019-02-04 00:00:00,2741.84,6.56,22.457831499999998,22457831.499999996,6.7448,3.145,62.26
2019-02-05 00:00:00,2741.84,8.62,22.1311259,22131125.900000002,6.7448,3.145,61.67
2019-02-06 00:00:00,2741.84,10.83,22.094146799999997,22094146.799999997,6.7448,3.145,62.22
2019-02-07 00:00:00,2741.84,7.1,22.4984964,22498496.400000002,6.7448,3.145,61.01
2019-02-08 00:00:00,2741.84,3.58,23.185459799999997,23185459.799999997,6.7448,3.145,61.37
2019-02-11 00:00:00,2779.22,1.8,25.320884200000002,25320884.200000003,6.79235,3.09,61.3
2019-02-12 00:00:00,2798.1,4.92,25.6715048,25671504.8,6.774,3.093,62.58
2019-02-13 00:00:00,2849.66,6.4,26.346053400000002,26346053.400000002,6.7604,3.093,63.27
2019-02-14 00:00:00,2848.21,5.65,27.188382299999997,27188382.299999997,6.77215,3.095,64
2019-02-15 00:00:00,2809.06,5.4,27.4779074,27477907.4,6.773,3.09,65.65
2019-02-18 00:00:00,2884.49,6.2,28.541943399999997,28541943.4,6.76665,3.115,66.41
2019-02-19 00:00:00,2885.84,7.01,29.811666900000002,29811666.900000002,6.75865,3.134,65.86
2019-02-20 00:00:00,2891.7,5.37,31.2576873,31257687.3,6.72125,3.145,66.82
2019-02-21 00:00:00,2881.8,6.14,31.542382800000002,31542382.8,6.71975,3.143,66.91
2019-02-22 00:00:00,2936.77,5.05,31.0827987,31082798.700000003,6.7142,3.148,66.91
2019-02-25 00:00:00,3101.34,7.61,31.0786838,31078683.8,6.6894,3.178,64.02
2019-02-26 00:00:00,3080.62,7.19,29.838311299999997,29838311.299999997,6.7002,3.21,64.51
2019-02-27 00:00:00,3093.58,7.37,30.7557436,30755743.599999998,6.6872,3.187,65.55
2019-02-28 00:00:00,3080.11,7.64,30.2181874,30218187.400000002,6.69415,3.208,65.03
2019-03-01 00:00:00,3135.75,7.33,30.4708629,30470862.9,6.7064,3.195,63.71
2019-03-04 00:00:00,3170.9,8.05,29.5792002,29579200.2,6.7073,3.213,64.44
2019-03-05 00:00:00,3198.78,8.62,28.306952600000002,28306952.6,6.70755,3.228,64.24
2019-03-06 00:00:00,3248.98,10.51,28.4487464,28448746.400000002,6.7119,3.224,64.51
2019-03-07 00:00:00,3253.5,7.26,28.4364414,28436441.4,6.71495,3.187,64.82
2019-03-08 00:00:00,3110.39,7.03,28.536914,28536914,6.7216,3.159,65.66
2019-03-11 00:00:00,3170.24,10.69,28.184921300000003,28184921.300000004,6.7265,3.17,65.06
2019-03-12 00:00:00,3205.2,11.08,27.2383847,27238384.7,6.70855,3.163,65.33
2019-03-13 00:00:00,3170.27,8.77,27.114899899999998,27114899.9,6.7071,3.159,65.89
2019-03-14 00:00:00,3132.284,8.94,27.347770999999998,27347770.999999996,6.723,3.164,66.18
2019-03-15 00:00:00,3164.79,11.13,27.5420951,27542095.1,6.71375,3.155,66.11
2019-03-18 00:00:00,3243.16,11.06,27.026372,27026372,6.71305,3.153,66.65
2019-03-19 00:00:00,3237.47,12.06,26.677597199999997,26677597.2,6.71195,3.158,67.13
2019-03-20 00:00:00,3237.13,17.12,27.6597967,27659796.700000003,6.6946,3.154,68.35
2019-03-21 00:00:00,3248.41,12.51,27.7264911,27726491.1,6.69925,3.163,68.3
2019-03-22 00:00:00,3251.2,8.7,28.093565999999996,28093565.999999996,6.71815,3.138,66.29
2019-03-25 00:00:00,3187.1,11.37,27.5963808,27596380.799999997,6.7094,3.114,67.37
2019-03-26 00:00:00,3138.99,12.95,26.5782054,26578205.400000002,6.7157,3.086,67.51
2019-03-27 00:00:00,3165.88,14.67,27.3221183,27322118.3,6.72715,3.097,67.35
2019-03-28 00:00:00,3136.72,13.97,28.0110833,28011083.3,6.73905,3.089,66.08
2019-03-29 00:00:00,3237.2,14.3,27.4634555,27463455.5,6.71205,3.075,67.93
2019-04-01 00:00:00,3320.6,11,29.0743907,29074390.7,6.7115,3.132,69.08
2019-04-02 00:00:00,3327.38,12.31,29.256411999999997,29256411.999999996,6.72325,3.168,69.68
2019-04-03 00:00:00,3368.71,13.22,28.1708462,28170846.2,6.7114,3.242,69.21
2019-04-04 00:00:00,3400.51,12.48,28.361713400000003,28361713.400000002,6.7174,3.268,69.8
2019-04-05 00:00:00,3400.51,15.89,28.101858000000004,28101858.000000004,6.719,3.268,69.93
2019-04-08 00:00:00,3398.66,17.83,28.3016366,28301636.599999998,6.7164,3.287,71.12
2019-04-09 00:00:00,3393.29,19.09,29.1928994,29192899.400000002,6.7119,3.292,71.02
2019-04-10 00:00:00,3395.698,10.78,29.795117,29795117,6.71595,3.319,71.63
2019-04-11 00:00:00,3341.22,10.94,30.1418276,30141827.599999998,6.7194,3.293,71.3
2019-04-12 00:00:00,3339.8,12.94,29.4108347,29410834.7,6.7044,3.331,71.57
2019-04-15 00:00:00,3328.42,13.37,28.704133,28704133,6.70865,3.375,70.9
2019-04-16 00:00:00,3407.92,14.56,27.448588100000002,27448588.1,6.71215,3.404,70.74
2019-04-17 00:00:00,3417.89,16.89,26.193374,26193374,6.68815,3.427,71.14
2019-04-18 00:00:00,3404.3,18.99,26.9598635,26959863.5,6.70905,3.386,70.71
2019-04-19 00:00:00,3425.9,18.82,27.476001099999998,27476001.099999998,6.70415,3.39,70.71
2019-04-22 00:00:00,3367.46,19.05,26.695873399999996,26695873.399999995,6.71205,3.419,70.71
2019-04-23 00:00:00,3350.23,22.37,27.063280299999995,27063280.299999997,6.7259,3.434,74.39
2019-04-24 00:00:00,3353.35,21.48,27.149564,27149564,6.7219,3.435,73.59
2019-04-25 00:00:00,3271.77,18.65,27.9207766,27920776.6,6.74305,3.433,74.94
2019-04-26 00:00:00,3232.46,14.07,27.619426,27619426,6.72975,3.421,71.03
2019-04-29 00:00:00,3207.43,17.39,27.020699599999997,27020699.599999998,6.7336,3.43,71.22
2019-04-30 00:00:00,3224.02,15.82,26.1875252,26187525.2,6.7349,3.416,72.19
2019-05-01 00:00:00,3224.02,17.49,26.7665933,26766593.3,6.7349,3.416,72.01
2019-05-02 00:00:00,3224.02,17.16,25.082858899999998,25082858.9,6.7346,3.416,70.56
2019-05-03 00:00:00,3224.02,18.12,25.4062084,25406208.400000002,6.7346,3.416,71.95
2019-05-06 00:00:00,3043.96,15.76,26.9628391,26962839.1,6.7645,3.378,71.95
2019-05-07 00:00:00,3064.83,14.65,27.9432105,27943210.5,6.7769,3.364,70.98
2019-05-08 00:00:00,3030.65,16.4,27.401248000000002,27401248.000000004,6.78285,3.355,71.09
2019-05-09 00:00:00,2985.71,19.04,27.1891013,27189101.3,6.82745,3.33,70.61
2019-05-10 00:00:00,3078.25,19.65,26.887090599999997,26887090.599999998,6.82405,3.314,71.63
2019-05-13 00:00:00,3041.07,18.28,26.3804967,26380496.7,6.8784,3.315,72.35
2019-05-14 00:00:00,3020,18.49,27.817832900000003,27817832.900000002,6.876,3.296,72.53
2019-05-15 00:00:00,3077.73,19.48,26.9131147,26913114.700000003,6.87615,3.32,73.09
2019-05-16 00:00:00,3095.61,21.88,28.1137835,28113783.5,6.88375,3.289,74.7
2019-05-17 00:00:00,3018.68,22.96,28.503645999999996,28503645.999999996,6.91865,3.283,73.94
2019-05-20 00:00:00,3006.49,20.26,27.5130737,27513073.7,6.9123,3.298,73.21
2019-05-21 00:00:00,3043.53,20.68,27.8546093,27854609.3,6.9023,3.308,72.94
2019-05-22 00:00:00,3028.59,22.87,27.4783164,27478316.400000002,6.9064,3.317,71.94
2019-05-23 00:00:00,2987.54,24.19,27.644607,27644607,6.9105,3.339,68.37
2019-05-24 00:00:00,2988.1,23.71,26.9733728,26973372.8,6.90025,3.333,67.98
2019-05-27 00:00:00,3029.32,23.55,26.7719925,26771992.5,6.89795,3.35,67.98
2019-05-28 00:00:00,3047.74,20.5,26.263698700000003,26263698.700000003,6.91015,3.358,70.19
2019-05-29 00:00:00,3052.74,21.8,25.9257271,25925727.099999998,6.9145,3.328,70.64
2019-05-30 00:00:00,3043.47,21.15,25.9425347,25942534.7,6.9019,3.323,69.55
2019-05-31 00:00:00,3036.03,20.93,25.9895415,25989541.5,6.905,3.297,66.78
2019-06-03 00:00:00,3027.11,22.92,24.791424199999998,24791424.2,6.90375,3.288,63.16
2019-06-04 00:00:00,2997.97,25.15,25.624985600000002,25624985.6,6.9083,3.259,63.56
2019-06-05 00:00:00,2997.05,25.16,26.565518700000002,26565518.700000003,6.9091,3.247,62.14
2019-06-06 00:00:00,2961.8,26.4,26.807696399999998,26807696.4,6.90965,3.263,62.77
2019-06-07 00:00:00,2961.8,23.05,27.590088599999998,27590088.599999998,6.9097,3.263,64.1
2019-06-10 00:00:00,2987.32,24.39,28.522835300000004,28522835.300000004,6.93095,3.273,64.31
2019-06-11 00:00:00,3064.38,23.31,29.988397799999998,29988397.799999997,6.9114,3.286,63.56
2019-06-12 00:00:00,3047.27,22.5,29.676425799999997,29676425.799999997,6.9177,3.302,61.66
2019-06-13 00:00:00,3048.66,21.63,29.6124346,29612434.6,6.92165,3.29,63.28
2019-06-14 00:00:00,3018.47,22.51,29.1507825,29150782.5,6.9255,3.279,63.13
2019-06-17 00:00:00,3024.41,25.8,29.321097100000003,29321097.1,6.9258,3.267,62.56
2019-06-18 00:00:00,3027.08,24.13,29.745302000000002,29745302.000000004,6.9032,3.259,63.35
2019-06-19 00:00:00,3056.05,24.63,30.757163300000002,30757163.3,6.9036,3.255,62.85
2019-06-20 00:00:00,3128.76,23.58,29.549074800000003,29549074.800000004,6.85195,3.277,65.44
2019-06-21 00:00:00,3144.23,23.92,29.5998496,29599849.599999998,6.87,3.25,65.99
2019-06-24 00:00:00,3150.7,23.24,27.5353321,27535332.1,6.877,3.266,65.16
2019-06-25 00:00:00,3123.34,22.81,27.3042456,27304245.6,6.8798,3.271,66.24
2019-06-26 00:00:00,3117.3,23.77,27.678454199999997,27678454.199999996,6.88005,3.278,66.85
2019-06-27 00:00:00,3138.8,25.73,28.4468144,28446814.400000002,6.8771,3.282,66.78
2019-06-28 00:00:00,3119.99,28.49,28.847718399999998,28847718.4,6.8668,3.279,67.52
2019-07-01 00:00:00,3189.19,25.33,26.9799136,26979913.6,6.8517,3.262,65.1
2019-07-02 00:00:00,3188.17,24.15,26.628679400000003,26628679.400000002,6.8729,3.229,62.72
2019-07-03 00:00:00,3158.1,23.76,27.8054698,27805469.8,6.88115,3.193,63.53
2019-07-04 00:00:00,3147.6,24.87,26.891509,26891509,6.87155,3.176,63.62
2019-07-05 00:00:00,3153.8,24.04,26.2106983,26210698.3,6.8936,3.188,64.23
2019-07-08 00:00:00,3072.42,26.85,25.6590819,25659081.9,6.88185,3.195,64.89
2019-07-09 00:00:00,3067,23.49,26.6816703,26681670.3,6.888,3.192,64.3
2019-07-10 00:00:00,3053.52,24.18,27.6790163,27679016.3,6.8729,3.187,66.41
2019-07-11 00:00:00,3056.08,25.79,27.6044899,27604489.900000002,6.8702,3.178,67.64
2019-07-12 00:00:00,3069.43,25.47,27.7207807,27720780.7,6.8808,3.189,66.65
2019-07-15 00:00:00,3081.604,25.23,27.5472043,27547204.3,6.87775,3.187,66.86
2019-07-16 00:00:00,3076.83,26.15,27.564501000000003,27564501.000000004,6.87625,3.188,65.87
2019-07-17 00:00:00,3070.62,27.92,29.2497079,29249707.900000002,6.87365,3.194,63.67
2019-07-18 00:00:00,3038.62,27.62,29.4969029,29496902.9,6.88005,3.191,60.7
2019-07-19 00:00:00,3062.77,27.51,30.193108300000002,30193108.3,6.88215,3.173,61.04
2019-07-22 00:00:00,3023.75,29.71,29.928065699999998,29928065.7,6.88115,3.157,61.96
2019-07-23 00:00:00,3037.37,30.43,30.655418100000002,30655418.1,6.8792,3.162,62.28
2019-07-24 00:00:00,3061.83,31.13,30.664713799999998,30664713.799999997,6.8725,3.178,63.83
2019-07-25 00:00:00,3076.65,30.83,30.624806,30624806,6.87255,3.182,63.47
2019-07-26 00:00:00,3084.19,30.83,30.906239099999997,30906239.099999998,6.87915,3.175,62.46
2019-07-29 00:00:00,3080.49,30.85,30.222822999999998,30222823,6.8934,3.205,62.29
2019-07-30 00:00:00,3092.39,30.4,30.892881300000003,30892881.300000004,6.8845,3.196,62.55
2019-07-31 00:00:00,3071.73,29.98,30.9992726,30999272.6,6.88415,3.183,64.07
2019-08-01 00:00:00,3046.91,29.45,29.3582721,29358272.1,6.89865,3.168,62.9
2019-08-02 00:00:00,3004.02,29.05,29.0406258,29040625.8,6.9405,3.139,61.12
2019-08-05 00:00:00,2955.66,28.44,28.127893600000004,28127893.600000005,7.0508,3.066,59.32
2019-08-06 00:00:00,2909.62,29.01,28.230024999999998,28230024.999999996,7.02645,3.078,58.63
2019-08-07 00:00:00,2900.29,28.82,28.9305785,28930578.5,7.0602,3.073,55.03
2019-08-08 00:00:00,2927.38,29.36,29.4101774,29410177.4,7.04515,3.051,56.29
2019-08-09 00:00:00,2906.68,28.46,29.603054299999997,29603054.299999997,7.0624,3.039,57.37
2019-08-12 00:00:00,2948.86,28.76,28.48815,28488150,7.05815,3.047,57.13
2019-08-13 00:00:00,2930.32,29.83,28.897143500000002,28897143.500000004,7.0435,3.023,59.9
2019-08-14 00:00:00,2942.53,29.91,29.6504183,29650418.299999997,7.02445,3.028,57.86
2019-08-15 00:00:00,2949.81,28.55,30.121731999999998,30121731.999999996,7.034,3.027,57.37
2019-08-16 00:00:00,2958.19,29.49,29.9871764,29987176.4,7.0428,3.03,59
2019-08-19 00:00:00,3020.29,27.6,28.1323277,28132327.700000003,7.05075,3.041,59.79
2019-08-20 00:00:00,3017.08,27.39,28.541368100000003,28541368.1,7.06045,3.038,59.03
2019-08-21 00:00:00,3017.42,28.48,28.9886713,28988671.3,7.06315,3.062,60.6
2019-08-22 00:00:00,3020.69,28.98,29.4273714,29427371.4,7.08365,3.077,59.81
2019-08-23 00:00:00,3035.38,28.73,29.447467000000003,29447467.000000004,7.09605,3.07,58.64
2019-08-26 00:00:00,2999.92,30.26,29.5038604,29503860.400000002,7.15125,3.081,58.64
2019-08-27 00:00:00,3040.42,30.73,29.0648516,29064851.6,7.16225,3.075,58.44
2019-08-28 00:00:00,3031.59,28.82,29.988640099999998,29988640.099999998,7.1653,3.07,60.42
2019-08-29 00:00:00,3028.6,24.08,29.520674699999997,29520674.699999996,7.1445,3.049,60.59
2019-08-30 00:00:00,3023.71,25.33,29.060875999999997,29060875.999999996,7.1568,3.068,61.04
2019-09-02 00:00:00,3063.38,24.24,29.007014899999994,29007014.899999995,7.17195,3.078,58.55
2019-09-03 00:00:00,3069.7,25.2,28.9140726,28914072.6,7.1789,3.077,57.93
2019-09-04 00:00:00,3098.31,25.56,29.0689753,29068975.3,7.146,3.081,60.68
2019-09-05 00:00:00,3128.09,27.14,29.0820783,29082078.3,7.14845,3.047,62.7
2019-09-06 00:00:00,3142.49,26.05,29.0142596,29014259.599999998,7.1157,3.023,61.28
2019-09-09 00:00:00,3168.78,26.02,29.6721415,29672141.5,7.12195,3.037,63.99
2019-09-10 00:00:00,3165.08,27.34,30.3869443,30386944.3,7.11265,3.052,64.67
2019-09-11 00:00:00,3152.05,27.15,30.627954499999998,30627954.499999996,7.11675,3.06,63.02
2019-09-12 00:00:00,3175.62,26.32,30.4659373,30465937.3,7.07935,3.094,60.76
2019-09-13 00:00:00,3175.62,26.26,30.6295264,30629526.4,7.0794,3.094,61.25
2019-09-16 00:00:00,3175.1,23.98,28.372279500000005,28372279.500000004,7.0674,3.108,68.42
2019-09-17 00:00:00,3119.95,24.81,28.4358381,28435838.1,7.09185,3.117,65.59
2019-09-18 00:00:00,3127.84,24.01,28.082831499999998,28082831.499999996,7.086,3.136,64.29
2019-09-19 00:00:00,3142.12,21.76,27.983504,27983504,7.09655,3.137,64.25
2019-09-20 00:00:00,3149.62,22.19,27.1927779,27192777.9,7.0916,3.118,65.23
2019-09-23 00:00:00,3118.79,21.87,25.703565400000002,25703565.400000002,7.1185,3.112,64.66
2019-09-24 00:00:00,3127.45,22.34,25.2817494,25281749.4,7.1164,3.127,64.13
2019-09-25 00:00:00,3096.08,22.83,26.7341106,26734110.6,7.13175,3.141,62.41
2019-09-26 00:00:00,3068.49,22.53,27.1011286,27101128.599999998,7.1326,3.145,62.08
2019-09-27 00:00:00,3071.7,22.8,27.5083653,27508365.3,7.12275,3.158,62.48
2019-09-30 00:00:00,3043.35,23.24,27.158658,27158658,7.14835,3.155,60.99
2019-10-01 00:00:00,3043.35,23.56,26.927968099999998,26927968.099999998,7.14835,3.155,60.06
2019-10-02 00:00:00,3043.35,24.07,25.7094982,25709498.2,7.14835,3.155,57.92
2019-10-03 00:00:00,3043.35,24.92,25.776331199999998,25776331.2,7.14835,3.155,58.01
2019-10-04 00:00:00,3043.35,25.05,26.145887,26145887,7.14835,3.155,59.13
2019-10-07 00:00:00,3043.35,21.12,26.934208299999998,26934208.299999997,7.14835,3.155,59.46
2019-10-08 00:00:00,3052.19,18.31,27.229784,27229784,7.1444,3.139,58.14
2019-10-09 00:00:00,3064.07,20.19,26.936109899999998,26936109.9,7.1324,3.119,59.7
2019-10-10 00:00:00,3088.08,22.01,27.3585587,27358558.7,7.11625,3.141,59.08
2019-10-11 00:00:00,3115.31,22.89,27.521542099999998,27521542.099999998,7.088,3.163,60.59
2019-10-14 00:00:00,3151.2,20.58,27.981271300000003,27981271.300000004,7.0675,3.194,58.81
2019-10-15 00:00:00,3133.55,16.62,27.509665400000003,27509665.400000002,7.08175,3.181,59.19
2019-10-16 00:00:00,3120.59,17.61,27.017057100000002,27017057.1,7.09355,3.189,59.3
2019-10-17 00:00:00,3119.23,18.9,27.1983151,27198315.099999998,7.0774,3.189,59.35
2019-10-18 00:00:00,3078.16,18.55,27.3941259,27394125.9,7.0817,3.193,59.96
2019-10-21 00:00:00,3079.72,17.69,26.7197456,26719745.599999998,7.07625,3.215,58.95
2019-10-22 00:00:00,3095.17,18.26,27.236366399999998,27236366.4,7.0769,3.233,60.5
2019-10-23 00:00:00,3081.8,19.12,27.881148300000003,27881148.300000004,7.0656,3.234,60.52
2019-10-24 00:00:00,3081.06,18.85,28.2544861,28254486.1,7.06905,3.234,61.71
2019-10-25 00:00:00,3095.81,18.44,28.4812426,28481242.6,7.06535,3.255,62.06
2019-10-28 00:00:00,3122.12,16.29,27.2889035,27288903.5,7.06775,3.287,60.39
2019-10-29 00:00:00,3095.02,15.8,26.535528900000003,26535528.900000002,7.06575,3.317,61.05
2019-10-30 00:00:00,3079.45,17.01,26.098654,26098654,7.0553,3.325,60.22
2019-10-31 00:00:00,3068.72,17.25,26.613325,26613325,7.0395,3.281,59.3
2019-11-01 00:00:00,3099.28,17.76,27.350393999999998,27350393.999999996,7.0375,3.283,60.17
2019-11-04 00:00:00,3117.4,16.91,28.018167199999997,28018167.199999996,7.0304,3.299,62.52
2019-11-05 00:00:00,3134.24,15.07,28.0832399,28083239.9,7.0097,3.283,62.72
2019-11-06 00:00:00,3120.67,16.2,29.140367700000002,29140367.700000003,6.99815,3.269,62.11
2019-11-07 00:00:00,3120.76,16.38,29.57251,29572510,6.9784,3.278,62.6
2019-11-08 00:00:00,3105.52,14.15,29.4598576,29459857.599999998,6.99605,3.29,62
2019-11-11 00:00:00,3048.7,14.48,28.5251824,28525182.4,7.0106,3.254,62.58
2019-11-12 00:00:00,3053.8,16.43,29.3933931,29393393.1,7.00785,3.257,62.19
2019-11-13 00:00:00,3043.76,16.41,30.571185500000002,30571185.500000004,7.02345,3.261,62.27
2019-11-14 00:00:00,3048.63,12.37,30.6312969,30631296.9,7.0208,3.265,62.46
2019-11-15 00:00:00,3029.26,14.35,30.1873662,30187366.2,7.00825,3.263,63.32
2019-11-18 00:00:00,3048.03,10.72,30.8143264,30814326.4,7.02605,3.223,62.82
2019-11-19 00:00:00,3074.01,8.14,31.305138799999998,31305138.799999997,7.0276,3.231,62.37
2019-11-20 00:00:00,3049.94,11.14,31.4145908,31414590.8,7.0359,3.199,63.8
2019-11-21 00:00:00,3042.18,13.87,31.838026,31838026,7.02925,3.173,64.99
2019-11-22 00:00:00,3022.97,16.62,31.92914,31929140,7.04,3.188,64.83
2019-11-25 00:00:00,3044.86,9.12,32.5580953,32558095.299999997,7.03635,3.204,64.67
2019-11-26 00:00:00,3046.03,9.96,33.0198683,33019868.299999997,7.0335,3.208,64.82
2019-11-27 00:00:00,3041.92,9.68,33.8129137,33812913.7,7.029,3.206,65.03
2019-11-28 00:00:00,3027.8,9.15,34.1303851,34130385.1,7.03535,3.201,64.68
2019-11-29 00:00:00,3009.43,9.56,33.9639762,33963976.199999996,7.03245,3.192,64.5
2019-12-02 00:00:00,3013.48,5.9,31.593977,31593977,7.0393,3.216,63.2
2019-12-03 00:00:00,3022.77,5.7,31.221074700000003,31221074.700000003,7.06125,3.243,62.95
2019-12-04 00:00:00,3015.88,7,31.377136399999998,31377136.4,7.0499,3.198,65.25
2019-12-05 00:00:00,3038.19,8.84,31.9258418,31925841.8,7.0448,3.207,65.67
2019-12-06 00:00:00,3051.31,7.21,32.5384404,32538440.4,7.03495,3.212,66.5
2019-12-09 00:00:00,3053.86,8.4,32.029556400000004,32029556.400000006,7.03925,3.208,66.44
2019-12-10 00:00:00,3056.85,10.47,32.863246000000004,32863246.000000004,7.0342,3.223,66.57
2019-12-11 00:00:00,3064.32,8.83,32.707503100000004,32707503.100000005,7.03875,3.208,65.37
2019-12-12 00:00:00,3055.2,7.93,32.537149,32537149,6.9849,3.194,66.67
2019-12-13 00:00:00,3109.7,10.62,32.723696,32723695.999999996,6.9895,3.203,67.44
2019-12-16 00:00:00,3127.22,15.01,32.196457099999996,32196457.099999998,6.99355,3.217,68.04
2019-12-17 00:00:00,3167,12.12,33.2158669,33215866.900000002,6.9972,3.235,68.99
2019-12-18 00:00:00,3161.37,8.28,33.387270199999996,33387270.199999996,7.005,3.252,69.12
2019-12-19 00:00:00,3161.37,5.6,34.45793810000001,34457938.10000001,7.0104,3.249,69.7
2019-12-20 00:00:00,3148.59,6.77,34.9790789,34979078.9,7.00675,3.247,68.66
2019-12-23 00:00:00,3104.35,9.61,34.174477,34174477,7.01275,3.212,67.49
2019-12-24 00:00:00,3125.26,10.61,34.078932699999996,34078932.699999996,7.0075,3.198,69.26
2019-12-25 00:00:00,3124.4,12.5,34.4282917,34428291.7,6.9894,3.188,69.26
2019-12-26 00:00:00,3151.13,8.51,34.8388252,34838825.2,6.9965,3.15,69.26
2019-12-27 00:00:00,3148.7,4.53,34.6673976,34667397.6,6.99575,3.171,68.91
2019-12-30 00:00:00,3185.38,9.02,34.7320359,34732035.9,6.98675,3.177,68.3
2019-12-31 00:00:00,3195.98,2.98,35.174065299999995,35174065.3,6.9632,3.173,67.77
2020-01-01 00:00:00,3195.98,4.67,33.21411570000001,33214115.700000007,6.9632,3.173,67.77
2020-01-02 00:00:00,3232.69,9.57,32.1505037,32150503.700000003,6.96435,3.185,67.05
2020-01-03 00:00:00,3231.19,9.87,31.2485127,31248512.7,6.9655,3.193,69.08
2020-01-06 00:00:00,3230.8,14.86,31.499972900000003,31499972.900000002,6.976,3.178,70.25
2020-01-07 00:00:00,3253.19,12.51,31.8927429,31892742.9,6.94525,3.18,68.74
2020-01-08 00:00:00,3213.43,5.41,31.6456116,31645611.599999998,6.9462,3.168,67.31
2020-01-09 00:00:00,3242.78,5.37,31.3698357,31369835.7,6.9318,3.159,66.58
2020-01-10 00:00:00,3240.07,8.02,31.9678124,31967812.4,6.91925,3.136,66.77
2020-01-13 00:00:00,3264.58,5.09,31.6357842,31635784.2,6.89375,3.147,64.14
2020-01-14 00:00:00,3255.41,4.49,30.466771799999997,30466771.799999997,6.88415,3.146,64.45
2020-01-15 00:00:00,3237.81,5.01,30.196617900000003,30196617.900000002,6.8909,3.141,63.29
2020-01-16 00:00:00,3221.1,6.44,29.9740933,29974093.3,6.8789,3.143,64.63
2020-01-17 00:00:00,3222.53,5.42,29.848276900000002,29848276.900000002,6.85975,3.149,64.05
2020-01-20 00:00:00,3243.82,5.17,27.570218399999998,27570218.4,6.86685,3.129,64.63
2020-01-21 00:00:00,3198.08,7.64,26.079338,26079338,6.90585,3.096,63.66
2020-01-22 00:00:00,3207.12,9.15,24.750537599999998,24750537.599999998,6.90665,3.053,62.11
2020-01-23 00:00:00,3118.92,8.08,23.5611042,23561104.2,6.93665,3.05,61.26
2020-01-24 00:00:00,3118.92,8.38,22.2447442,22244744.2,6.93665,3.05,59.34
2020-01-27 00:00:00,3118.92,5.96,21.7817505,21781750.5,6.93665,3.05,58.54
2020-01-28 00:00:00,3118.92,4.9,21.0830533,21083053.3,6.93665,3.05,59.37
2020-01-29 00:00:00,3118.92,4.13,21.1267909,21126790.9,6.93665,3.05,59.46
2020-01-30 00:00:00,3118.92,2.8,20.9804638,20980463.8,6.93665,3.05,57.72
2020-01-31 00:00:00,3118.92,3.36,20.436092000000002,20436092.000000004,6.93665,3.05,57.77
2020-02-03 00:00:00,2878.14,7.33,21.253985800000002,21253985.8,7.0215,2.86,54
2020-02-04 00:00:00,2916.57,6.98,21.1583052,21158305.2,6.9985,2.89,53.9
2020-02-05 00:00:00,2953.01,5.96,21.440973800000002,21440973.8,6.9738,2.913,55.36
2020-02-06 00:00:00,3003.81,4.9,21.5283542,21528354.2,6.97075,2.888,55.18
2020-02-07 00:00:00,3013.74,6.19,21.1273397,21127339.7,7.0015,2.868,54.53
